iter	MAPE	RMSE	R2	MAE
498	0.1787898142	215486.7968	0.9776044161	134104.3523
499	0.1786550768	215349.3651	0.9776329736	133988.2484
500	0.1786143891	215242.2238	0.9776552242	133972.9843
501	0.1786013827	215191.2719	0.9776658018	133963.9463
502	0.1785544016	215122.4709	0.977680081	133915.8872
503	0.1784278085	215029.5702	0.9776993545	133874.1081
504	0.1784193294	214988.575	0.9777078569	133867.5823
505	0.1784094033	214954.4249	0.9777149384	133857.7465
506	0.1784009548	214921.2651	0.9777218134	133848.5317
507	0.1783981862	214898.3999	0.9777265535	133844.0187
508	0.1783958472	214874.6205	0.9777314825	133840.1109
509	0.1783765268	214726.623	0.9777621474	133734.2708
510	0.1780124412	214535.6074	0.9778016943	133615.7396
511	0.1780112173	214514.4491	0.9778060726	133612.8863
512	0.1778718457	214373.4821	0.9778352323	133536.9671
513	0.177824461	214117.3558	0.9778881641	133449.4422
514	0.1777419736	214002.507	0.9779118785	133355.1776
515	0.1776917488	213906.4743	0.977931698	133324.3686
516	0.1771385263	213696.9334	0.9779749126	133191.9005
517	0.1772089319	213536.2451	0.9780080235	133099.8779
518	0.1772061151	213515.5296	0.9780122902	133096.7068
519	0.1772209834	213378.3611	0.9780405322	133045.6953
520	0.1771758299	213146.194	0.9780882924	132917.2168
521	0.1772213403	213043.4346	0.9781094149	132880.564
522	0.1771293329	212915.2735	0.9781357445	132758.2608
523	0.1770972788	212729.0255	0.9781739794	132659.0438
524	0.1769763983	212625.5627	0.9781952048	132609.2646
525	0.1767145048	212493.3019	0.9782223231	132500.1876
526	0.1767115289	212473.3436	0.9782264138	132497.063
527	0.1766361498	212362.5545	0.9782491145	132385.9816
528	0.1764439825	212079.5709	0.9783070442	132264.9757
529	0.1761259894	211941.7633	0.9783352268	132177.2832
530	0.1760870955	211727.0022	0.9783791105	132101.3557
531	0.176053782	211629.6478	0.978398989	132084.315
532	0.1760125542	211553.168	0.9784145987	132052.7694
533	0.175984113	211499.179	0.9784256147	132036.4591
534	0.1758121324	211394.667	0.9784469313	131974.7113
535	0.1756209214	211274.8124	0.9784713643	131835.7541
536	0.1755994901	211095.8437	0.9785078222	131733.6783
537	0.1753858809	210950.3237	0.9785374435	131583.2042
538	0.1752259806	210834.1849	0.9785610694	131488.1955
539	0.1751826888	210675.6904	0.9785932907	131357.5938
540	0.1750860919	210572.7221	0.9786142108	131228.4017
541	0.1750499169	210438.2442	0.9786415172	131183.1154
542	0.174690361	210244.7001	0.9786807868	130993.205
543	0.1746238042	210102.0174	0.9787097135	130897.8713
544	0.1745988691	210035.6101	0.9787231699	130886.8527
545	0.1744793964	209943.8173	0.9787417633	130841.0689
546	0.1743863932	209823.5774	0.9787661065	130749.7939
547	0.1743094875	209641.3721	0.9788029684	130656.811
548	0.1743061559	209508.3192	0.9788298661	130588.3941
549	0.1743332071	209392.2617	0.9788533141	130523.681
550	0.1743330862	209373.413	0.978857121	130520.5553
551	0.1739629768	209294.6275	0.9788730298	130459.0591
552	0.1739756322	209218.811	0.9788883334	130441.6241
553	0.1739451331	209029.3136	0.9789265593	130342.998
554	0.1739190976	208855.3647	0.9789616183	130278.2908
555	0.1734549634	208686.1112	0.9789957029	130083.1161
556	0.1731830402	208581.605	0.9790167348	129981.5569
557	0.1730939601	208419.02	0.9790494341	129923.8132
558	0.1730532399	208326.6989	0.9790679904	129909.0996
559	0.1730396551	208217.7806	0.9790898723	129846.4155
560	0.172971591	208071.7616	0.9791191897	129770.1815
561	0.172966923	207997.5577	0.9791340803	129726.0907
562	0.1729768921	207887.5674	0.9791561425	129705.5885
563	0.1729728338	207848.947	0.9791638864	129699.177
564	0.1728484706	207630.1237	0.9792077358	129493.9334
565	0.1727966662	207542.8703	0.9792252074	129425.3003
566	0.1726237482	207363.225	0.9792611564	129292.2344
567	0.1725837052	207313.0742	0.9792711865	129268.4185
568	0.1725803696	207295.2436	0.9792747521	129264.885
569	0.1725664421	207108.4571	0.9793120848	129211.6131
570	0.17246667	206884.9617	0.9793567103	129069.4273
571	0.172415066	206750.3285	0.9793835694	129045.6019
572	0.1716740965	206683.745	0.9793968462	128957.0383
573	0.1716698974	206655.0214	0.9794025724	128951.0409
574	0.1716018926	206511.4327	0.9794311856	128824.0354
575	0.1715589405	206440.7865	0.9794452561	128807.8316
576	0.1712571809	206342.1874	0.9794648859	128726.2821
577	0.1712107669	206134.4209	0.9795062188	128641.2622
578	0.1712196359	206014.3761	0.9795300814	128569.7024
579	0.1712115641	205896.302	0.9795535388	128517.2074
580	0.1711481815	205751.1971	0.9795823478	128374.0956
581	0.171161893	205572.6916	0.9796177603	128308.7878
582	0.1711401932	205347.6028	0.9796623704	128238.1765
583	0.171035313	205258.0205	0.9796801109	128172.982
584	0.170944874	205144.1935	0.9797026417	128116.1606
585	0.170837266	205028.9557	0.979725439	128014.4597
586	0.170807237	204958.0916	0.9797394516	127961.9417
587	0.1708038787	204941.0534	0.97974282	127958.4965
588	0.1706821395	204837.9294	0.9797632012	127864.4649
589	0.1706830488	204641.5022	0.9798019943	127756.95
590	0.1703902298	204569.9289	0.9798161203	127716.8121
591	0.1700398615	204477.4568	0.9798343637	127607.4438
592	0.1700591327	204361.4665	0.9798572352	127556.5727
593	0.1700537782	204310.5267	0.9798672757	127544.3826
594	0.1700453746	204276.0202	0.9798740756	127536.9155
595	0.169733501	204164.734	0.9798959982	127406.0009
596	0.1696033426	204062.3294	0.9799161606	127306.7136
597	0.1695872669	203936.9015	0.9799408423	127220.9915
598	0.1696021169	203812.5135	0.9799653043	127192.9873
599	0.1695945915	203694.8624	0.9799884278	127096.3908
600	0.1694863251	203525.9081	0.9800216111	127020.2498
601	0.1694841206	203509.3745	0.9800248569	127017.0769
602	0.1693984724	203366.3021	0.9800529331	126937.2822
603	0.169390733	203339.1334	0.9800582624	126929.5833
604	0.1690431572	203254.2799	0.9800749024	126800.1497
605	0.1689807668	203140.6625	0.9800971721	126669.6074
606	0.1689060205	203025.9528	0.9801196432	126636.4946
607	0.1688540964	202943.5825	0.9801357714	126587.741
608	0.1688384371	202750.7429	0.9801735039	126540.959
609	0.1688213059	202702.653	0.980182908	126513.6677
610	0.1686374817	202631.7113	0.9801967767	126448.5062
611	0.1686801469	202568.402	0.9802091492	126438.7546
612	0.1686015829	202446.9886	0.9802328662	126365.7157
613	0.1685987365	202429.7003	0.9802362421	126361.9325
614	0.1685945974	202413.21	0.980239462	126357.971
615	0.1685929912	202397.226	0.9802425828	126355.2339
616	0.1685867576	202381.8155	0.9802455913	126352.7184
617	0.1685883136	202256.6679	0.980270015	126291.5442
618	0.1685849151	202241.7013	0.9802729348	126288.7991
619	0.1682773402	202181.7087	0.9802846367	126243.3157
620	0.1681860027	202130.3942	0.9802946431	126210.6999
621	0.1681671829	202052.6594	0.9803097966	126182.5453
622	0.1681715479	201951.0742	0.9803295908	126124.4709
623	0.1679966491	201846.8603	0.9803498868	126070.2452
624	0.1679712158	201808.5627	0.9803573428	126063.4325
625	0.167949198	201746.6988	0.9803693837	126050.8396
626	0.1679291104	201701.9766	0.980378086	126041.3296
627	0.1679596592	201647.6532	0.9803886539	126027.2239
628	0.1678349996	201551.2095	0.9804074088	125949.5462
629	0.1678117249	201386.677	0.9804393838	125873.1976
630	0.1677919934	201305.813	0.9804550892	125846.9022
631	0.1677590469	201231.2682	0.9804695618	125786.267
632	0.1676971988	201104.24	0.9804942113	125717.5683
633	0.1676349123	201055.9555	0.9805035768	125673.6636
634	0.1675071714	200846.6074	0.9805441567	125587.1863
635	0.1675243274	200768.6161	0.9805592636	125576.8421
636	0.1673665556	200683.604	0.9805757239	125501.1446
637	0.1673603397	200535.9084	0.9806043044	125453.3835
638	0.167338568	200373.725	0.9806356643	125365.0379
639	0.1673237263	200309.4296	0.9806480894	125352.7724
640	0.1672824619	200130.1862	0.9806827074	125189.1315
641	0.1672508725	199978.1171	0.9807120528	125123.6847
642	0.1672416258	199855.7345	0.9807356532	125071.9791
643	0.1671833568	199795.7192	0.9807472214	125039.7441
644	0.1671623825	199725.8645	0.9807606817	125027.0213
645	0.1671174422	199632.9905	0.9807785704	124960.9132
646	0.1670551826	199518.826	0.9808005485	124875.7427
647	0.1669243783	199395.1578	0.980824342	124811.1109
648	0.1668321538	199325.3274	0.9808377707	124778.4905
649	0.1666789687	199233.4968	0.980855423	124738.1764
650	0.1665562199	199144.9992	0.9808724269	124702.3994
651	0.1665509185	199109.9947	0.9808791506	124694.0924
652	0.1665586575	198985.2328	0.9809031052	124626.832
653	0.1665452645	198920.746	0.980915481	124610.0911
654	0.166550169	198834.857	0.9809319579	124562.0874
655	0.1665349922	198793.7894	0.9809398337	124555.7594
656	0.1664821775	198748.9236	0.9809484362	124530.8958
657	0.1661958391	198610.913	0.9809748857	124379.2404
658	0.166218466	198559.3905	0.9809847551	124365.7068
659	0.1661124873	198491.5383	0.9809977488	124324.0416
660	0.1658267838	198402.7592	0.9810147432	124288.2406
661	0.1657997591	198329.3818	0.9810287837	124215.905
662	0.165766387	198206.5029	0.9810522844	124105.8444
663	0.1657655153	198092.2783	0.9810741169	124051.3244
664	0.1655560035	198007.2276	0.981090365	123949.7368
665	0.165473016	197906.5542	0.9811095887	123870.8565
666	0.1654685195	197892.4329	0.9811122844	123868.2144
667	0.1654627537	197869.3417	0.981116692	123860.5778
668	0.1653935023	197787.859	0.9811322411	123810.37
669	0.1653031371	197679.1619	0.9811529735	123690.5062
670	0.1652784842	197512.237	0.9811847898	123634.0765
671	0.1651922689	197427.7112	0.9812008903	123550.8559
672	0.1650005174	197381.5441	0.9812096814	123529.2286
673	0.16497679	197277.0954	0.9812295627	123498.3757
674	0.1649593567	197241.8508	0.981236269	123482.6968
675	0.1648990865	197139.0398	0.9812558248	123400.3733
676	0.1645748934	197080.8015	0.9812668979	123344.9188
677	0.164553574	197011.3871	0.9812800917	123321.4947
678	0.1645372401	196965.662	0.9812887802	123308.1405
679	0.1644515502	196792.6859	0.9813216303	123240.2094
680	0.1644463826	196779.3822	0.9813241557	123237.5169
681	0.1644006263	196644.0683	0.9813498314	123148.6864
682	0.1643226361	196457.4802	0.9813852075	123060.792
683	0.1641607566	196415.6135	0.9813931406	123043.0136
684	0.1637069169	196347.7418	0.9814059977	122957.1385
685	0.1636949978	196234.0274	0.9814275288	122866.9143
686	0.1636357289	196107.2043	0.9814515272	122755.3637
687	0.163621816	196006.2944	0.9814706111	122723.75
688	0.1636072249	195931.7516	0.9814847022	122707.8338
689	0.1635457488	195874.1417	0.9814955887	122664.8788
690	0.1635372535	195705.3892	0.9815274594	122609.6347
691	0.1635301869	195682.2401	0.9815318292	122601.1999
692	0.1635227039	195606.1417	0.9815461905	122541.8176
693	0.1634139697	195543.0855	0.9815580862	122504.5568
694	0.1633568221	195471.8403	0.9815715222	122440.2147
695	0.1633897924	195395.0772	0.9815859933	122344.4136
696	0.1633722879	195336.9377	0.9815969498	122332.895
697	0.1632603535	195202.2105	0.9816223269	122221.1045
698	0.1632250085	195130.4655	0.9816358335	122195.5538
699	0.1631642655	195046.7195	0.9816515932	122136.7871
700	0.163162733	195033.9453	0.9816539965	122134.1351
701	0.1631334044	194926.028	0.9816742935	122051.4212
702	0.1631138872	194876.1659	0.9816836678	122031.9164
703	0.1630999435	194827.2611	0.9816928597	121972.5432
704	0.1630861013	194686.485	0.9817193065	121909.3817
705	0.1630247448	194600.1513	0.981735516	121836.6993
706	0.1630185141	194588.3544	0.9817377304	121834.2547
707	0.1629733316	194509.5339	0.9817525221	121819.7863
708	0.1629718288	194483.0804	0.9817574851	121814.9231
709	0.162831516	194393.6497	0.9817742585	121727.9088
710	0.162804779	194251.5423	0.9818008958	121660.8656
711	0.1627784839	194188.9895	0.9818126149	121649.0089
712	0.1625695299	194119.6841	0.9818255946	121566.3561
713	0.1624431534	193979.7784	0.9818517824	121471.2056
714	0.1624188149	193934.3122	0.9818602888	121459.4121
715	0.1623081999	193795.8251	0.9818861864	121359.0692
716	0.1622607324	193744.1096	0.9818958527	121337.007
717	0.1622513784	193671.395	0.9819094396	121332.2389
718	0.1622312175	193613.4489	0.9819202633	121313.7191
719	0.162228655	193577.9234	0.9819268974	121305.8071
720	0.1620239127	193446.0692	0.9819515098	121163.0957
721	0.1620091903	193343.0395	0.98197073	121102.7599
722	0.1619394395	193268.7603	0.9819845804	121015.0656
723	0.1619205026	193177.8679	0.9820015214	120938.1575
724	0.1616589978	193117.4738	0.9820127735	120897.2295
725	0.1616824184	193071.8605	0.9820212695	120885.4074
726	0.161679479	193058.7392	0.9820237131	120882.986
727	0.1616749822	193039.992	0.9820272041	120876.7324
728	0.161544185	192969.1507	0.9820403929	120826.0259
729	0.1615529144	192867.3212	0.9820593424	120758.272
730	0.161124278	192817.6551	0.9820685812	120706.7322
731	0.1610652436	192686.6997	0.9820929298	120654.5861
732	0.1610310521	192637.7836	0.9821020205	120642.2012
733	0.1610208388	192609.842	0.9821072123	120629.9068
734	0.1610128216	192545.8293	0.9821191034	120569.7265
735	0.1610085729	192534.0756	0.9821212864	120567.2061
736	0.160918687	192468.8348	0.9821334008	120516.5283
737	0.1609015546	192357.9836	0.9821539752	120441.3039
738	0.1609132937	192288.9239	0.982166787	120415.0415
739	0.1609137169	192183.3747	0.9821863592	120357.5535
740	0.1609141497	192061.3097	0.9822089806	120330.6763
741	0.1608408078	191974.3501	0.9822250875	120253.5411
742	0.1608514309	191807.0871	0.9822560478	120224.149
743	0.160807751	191736.3326	0.9822691363	120180.3522
744	0.160709171	191624.7	0.9822897768	120127.0038
745	0.1606384771	191558.8552	0.9823019456	120107.7332
746	0.1606111333	191447.5625	0.9823225042	120052.3465
747	0.1606268331	191346.7712	0.9823411126	120001.0281
748	0.1605834791	191191.625	0.9823697371	119900.0797
749	0.1605077071	191110.2533	0.9823847409	119846.9576
750	0.1604523809	191028.9103	0.982399733	119811.8702
751	0.160377259	190982.7715	0.9824082339	119779.0979
752	0.1602534805	190904.0539	0.9824227325	119710.6474
753	0.1602336498	190854.9248	0.9824317784	119697.2697
754	0.1601719728	190775.9052	0.9824463229	119639.8438
755	0.1601665965	190764.5217	0.9824484177	119637.3075
756	0.1601313295	190693.8224	0.9824614248	119582.5823
757	0.1600413529	190627.3736	0.9824736456	119556.2339
758	0.1599774446	190528.6283	0.9824917983	119492.8746
759	0.159937154	190479.4163	0.9825008416	119454.2935
760	0.1599074701	190446.5583	0.9825068783	119432.5466
761	0.1598998863	190425.983	0.9825106579	119425.303
762	0.1598686756	190313.799	0.9825312585	119363.0445
763	0.1598538684	190205.3697	0.9825511581	119312.8463
764	0.1597448842	190119.1791	0.9825669683	119236.47
765	0.1597673552	190074.3241	0.9825751933	119224.1392
766	0.1597558022	189982.2047	0.982592079	119210.6861
767	0.1597241111	189903.9365	0.9826064194	119163.7833
768	0.1597334815	189837.5162	0.9826185843	119130.9187
769	0.1596787732	189742.5418	0.9826359716	119077.4042
770	0.1594389542	189657.7116	0.9826514943	118985.5647
771	0.1594268613	189611.3811	0.9826599693	118976.6742
772	0.1594157363	189481.0979	0.98268379	118902.4653
773	0.1594053578	189418.3422	0.9826952582	118864.1974
774	0.1594012549	189407.4041	0.9826972567	118861.9275
775	0.1593961346	189337.2434	0.982710073	118824.8796
776	0.1593007614	189253.5476	0.9827253555	118746.3446
777	0.1592918888	189142.8972	0.9827455495	118687.7405
778	0.1589967225	189032.0635	0.982765765	118547.4587
779	0.1589938286	189012.7973	0.9827692779	118540.5751
780	0.1589120806	188958.5626	0.9827791647	118500.3612
781	0.1588762918	188867.6879	0.9827957245	118421.9915
782	0.1587879448	188717.3096	0.9828231101	118382.9631
783	0.1586145853	188629.0381	0.9828391751	118340.0486
784	0.1586354972	188598.985	0.9828446429	118330.9713
785	0.1586173269	188564.6746	0.9828508842	118326.0087
786	0.1585505879	188491.5411	0.982864184	118285.2071
787	0.1585282934	188432.4281	0.9828749303	118255.6425
788	0.1585258758	188421.9306	0.9828768383	118253.2607
789	0.1585091954	188390.03	0.9828826358	118238.7824
790	0.158505388	188370.9799	0.9828860975	118234.0328
791	0.1584814942	188296.0392	0.9828997118	118186.7724
792	0.1585008928	188230.8086	0.9829115577	118152.2154
793	0.1584934561	188209.8995	0.982915354	118142.9591
794	0.1584677553	188166.1536	0.9829232951	118115.0362
795	0.15842185	188134.9247	0.9829289628	118089.7635
796	0.1583658906	188049.583	0.9829444468	118040.2536
797	0.1583073951	188017.8259	0.9829502069	118007.8397
798	0.1583015899	187989.8564	0.9829552792	118002.8721
799	0.1582971473	187979.7919	0.9829571042	118000.7579
800	0.15805372	187929.5399	0.982966215	117962.5283
801	0.1575574514	187879.2223	0.9829753353	117882.3451
802	0.1574901544	187818.1683	0.9829863983	117834.4054
803	0.1573490777	187727.0566	0.9830029011	117799.0829
804	0.1573443458	187711.4144	0.9830057335	117794.2796
805	0.1573337998	187640.2466	0.9830186173	117736.7235
806	0.1571666849	187531.479	0.9830382985	117659.7861
807	0.1571625634	187510.617	0.9830420721	117652.7465
808	0.1570864463	187451.8701	0.9830526962	117596.0056
809	0.1570546981	187406.1518	0.9830609619	117578.8944
810	0.1570507687	187396.421	0.9830627209	117576.7771
811	0.1570078987	187363.0735	0.9830687484	117536.1943
812	0.1569885427	187297.6303	0.983080574	117470.3766
813	0.1569926242	187208.6239	0.9830966509	117431.5315
814	0.1569325507	187120.8719	0.9831124937	117369.5517
815	0.1569518217	187089.0644	0.9831182344	117360.1672
816	0.1569668014	187040.3164	0.9831270307	117328.8253
817	0.1569868213	186982.7055	0.9831374233	117278.1143
818	0.1569427427	186916.6085	0.9831493428	117258.0329
819	0.156856317	186886.4272	0.983154784	117246.6399
820	0.1567965883	186833.4019	0.9831643417	117210.3797
821	0.1567560802	186747.3637	0.983179844	117151.3167
822	0.1566141509	186683.4316	0.9831913586	117100.616
823	0.1566281621	186633.4274	0.983200362	117052.7477
824	0.1565637499	186557.9093	0.9832139547	117020.1853
825	0.1565608526	186541.7366	0.9832168649	117014.0542
826	0.1565591508	186531.5789	0.9832186926	117011.9133
827	0.1565563114	186521.8282	0.983220447	117009.767
828	0.1565371382	186497.1804	0.9832248814	116994.1965
829	0.156455497	186420.1676	0.9832387329	116932.9813
830	0.1562325359	186321.3817	0.9832564921	116880.8072
831	0.1562306727	186311.925	0.9832581917	116878.9216
832	0.1562261907	186290.9537	0.9832619604	116874.0571
833	0.1562254345	186235.673	0.9832718927	116861.4893
834	0.1562331078	186201.95	0.9832779503	116852.8809
835	0.1561803104	186132.6839	0.983290389	116830.1183
836	0.1561716618	186114.4958	0.9832936545	116821.5737
837	0.1560834204	186063.9341	0.9833027304	116769.2875
838	0.1560721838	185960.6216	0.9833212677	116683.4853
839	0.1560222812	185845.3481	0.983341939	116620.1644
840	0.1559573578	185796.2138	0.983350746	116583.9204
841	0.1559158299	185663.7371	0.9833744801	116552.43
842	0.1559152908	185581.7098	0.9833891673	116547.8899
